Date,Red_Numerator,Red_Denominator,Orange_Numerator,Orange_Denominator,Green-E_Numerator,Green-E_Denominator,Green-D_Numerator,Green-D_Denominator,Green-C_Numerator,Green-C_Denominator,Green-B_Numerator,Green-B_Denominator,Blue_Numerator,Blue_Denominator
2020-06-30,98850.93,105937.8,76981.08,81281.88,9786.787,13826.27,8767.764,12181.84,11518.47,15587.16,4138.66,5430.456,27977.21,28690.55
2020-07-01,96224.52,105164.5,78027.4,81714.17,9715.003,14688.33,11638.0,14773.53,10994.87,14550.03,3708.685,4939.557,28230.2,28625.03
2020-07-02,103473.7,115522.2,78348.98,81446.02,10859.5,15261.88,11657.7,15849.48,10328.57,13265.44,4120.801,5209.959,27657.42,28539.85
2020-07-03,107348.8,116525.5,75538.93,81053.11,10068.03,13949.46,11919.67,15581.13,10882.67,14170.77,4078.72,5183.581,28446.38,28611.04
2020-07-06,106508.8,117568.4,78233.23,81674.34,12560.13,17765.43,15733.09,19132.33,465.3811,502.8073,5276.877,6332.211,28235.92,28673.14
2020-07-07,108967.6,117714.3,78136.68,81125.12,11714.2,16935.29,15032.94,18473.11,1088.85,1312.65,4520.061,5553.216,27047.3,28728.89
2020-07-08,108542.6,119000.9,76009.64,79247.83,14953.86,18469.05,16676.25,18981.84,1203.161,1295.625,4323.792,5348.417,26694.29,28565.37
2020-07-09,102844.4,117891.1,76033.97,80885.56,14698.5,17555.63,15022.57,18311.62,1505.343,1766.93,4087.88,5180.925,28173.64,28688.66
2020-07-10,107608.9,117985.3,71129.62,80166.51,13894.53,18174.74,14674.86,17711.35,1578.146,1934.069,4437.386,5281.919,28404.7,28766.83
2020-07-13,99569.59,114975.2,76917.35,81292.99,12819.92,16951.2,16889.31,20528.33,485.0686,501.021,4564.539,5382.94,28355.09,28631.99
2020-07-14,106484.6,116950.6,74067.94,80110.49,13264.03,17711.65,16429.78,18968.06,1177.59,1347.403,4413.352,5287.383,27855.17,28764.21
2020-07-15,103432.1,115178.7,74844.71,81195.32,15077.85,18488.39,16460.16,19335.79,1168.882,1236.476,4342.362,5366.686,28203.11,28674.27
2020-07-16,112144.9,118342.7,71776.87,78279.75,13017.05,17754.93,15369.76,18917.66,1293.098,1432.016,4307.03,5160.457,28143.13,28620.91
2020-07-17,108222.7,116167.3,74983.76,80539.39,13119.94,17643.97,15316.32,19528.51,1223.992,1384.391,4270.034,5212.057,28018.19,28420.05
2020-07-20,106178.0,116932.5,72257.25,80941.37,13605.36,18035.52,15318.47,18755.42,1227.666,1323.467,4564.188,5294.563,27357.06,28681.93
2020-07-21,109867.3,118216.9,72803.63,78735.18,11515.2,17248.33,15961.45,19770.48,1155.324,1263.336,4454.456,5189.56,27634.44,28723.67
2020-07-22,100211.5,112556.2,65806.19,76058.52,14780.93,18077.2,14353.95,18393.08,539.573,583.5926,4490.993,5317.825,27471.8,28665.95
2020-07-23,108924.9,117358.5,58385.48,65905.13,14050.16,17499.5,15333.08,18473.73,1343.278,1481.407,4699.172,5397.021,28149.34,28646.17
2020-07-24,108292.8,117346.6,65083.59,77289.43,14233.88,18219.61,15121.29,18394.41,1622.405,1822.31,4571.311,5374.693,27836.77,28761.35
2020-07-27,98596.03,106955.3,62944.48,72929.51,13797.23,17708.71,13579.57,17419.07,554.9024,598.2843,4817.172,6418.551,27971.47,28755.57
2020-07-28,104795.4,116789.0,70591.67,81525.73,12659.71,17364.29,14601.36,18800.59,395.5601,442.6871,4309.562,5233.679,27186.58,27928.42
2020-07-29,109903.6,116884.5,56993.3,67902.0,13524.01,18093.45,16559.38,20098.73,851.5654,977.5822,4411.456,5307.231,28141.14,28557.76
2020-07-30,64625.75,73105.23,68378.86,80665.04,13745.4,17216.83,15625.55,19336.64,1248.046,1348.816,4568.995,5241.647,27821.45,28570.37
2020-07-31,106946.7,117562.8,68935.57,81462.18,15555.75,18118.83,16021.8,19410.57,916.7379,972.2508,4823.379,5456.599,28179.69,28646.28
2020-08-03,110968.7,117625.1,75180.59,81452.52,8315.224,10019.39,12197.41,15435.8,11258.32,13891.81,3566.744,5125.081,27963.45,28759.84
2020-08-04,102897.0,112799.1,68384.29,80469.47,7981.002,10514.33,6899.864,9207.654,10243.27,13861.91,4054.34,5299.749,28095.38,28674.2
2020-08-05,106313.3,116205.8,69242.27,81010.07,8160.582,9862.248,11660.01,14539.89,11125.51,14055.53,4360.145,5491.123,25874.66,28598.35
2020-08-06,108845.9,116703.7,75244.83,81332.07,8169.483,9913.482,11575.71,14801.48,11224.1,13978.74,4318.693,5475.887,27826.16,28586.81
2020-08-07,107890.2,115526.9,75015.51,80595.57,8572.81,10270.35,12568.35,15567.4,10941.83,13750.21,4270.594,5243.148,28151.44,28606.53
2020-08-10,104106.6,114929.6,75273.66,81366.1,7880.638,8992.12,12115.98,15374.73,12215.1,14433.36,1409.154,1948.586,27613.29,28651.55
2020-08-11,106876.3,117462.8,72170.09,80771.6,7601.834,9720.233,11194.93,14957.96,9754.95,12884.61,1276.348,1801.778,28389.74,28637.6
2020-08-12,104954.9,117811.9,74583.08,81358.22,7224.915,8459.746,11487.45,14989.2,11842.07,14954.62,1334.733,1776.635,28395.1,28664.16
2020-08-13,105964.0,117804.2,71815.17,81126.07,7292.227,9305.35,11964.96,14718.11,11674.72,14108.74,1423.53,1800.853,13397.86,13714.03
2020-08-14,105890.3,117254.8,76891.78,81475.78,7419.879,9001.468,11839.99,14935.97,11598.46,15260.78,1395.76,1938.633,28271.67,28678.87
2020-08-17,110546.6,117926.1,74693.96,81323.87,6859.295,8633.992,10261.61,13922.45,10592.63,14947.8,3721.296,4804.085,28533.17,28817.06
2020-08-18,106632.4,116019.7,74644.17,80126.87,7252.867,9449.444,12158.19,15230.29,11754.79,14905.92,4097.414,5187.548,27379.59,27886.06
2020-08-19,111759.0,118195.1,71722.38,79021.44,7989.458,10156.91,11310.45,14671.5,11298.66,14260.27,4061.143,5115.442,28248.4,28594.18
2020-08-20,111268.2,118067.9,76985.15,80586.04,7085.24,8844.363,12075.13,15892.68,10779.71,14171.07,4391.28,5177.092,26743.05,28506.67
2020-08-21,86420.55,100943.4,65797.09,71432.62,7555.266,9462.949,11502.29,15538.7,10866.81,13941.71,4192.311,5221.35,27729.13,28651.45
2020-08-24,107788.9,116482.4,71110.55,78432.78,7605.158,9310.9,10918.2,14401.63,11343.22,14207.97,4101.686,5014.998,28054.06,28299.1
2020-08-25,106090.9,118029.4,61134.22,71600.93,5179.24,6816.328,7356.17,10345.89,6106.1,8163.208,2450.679,3162.806,27844.18,28562.16
2020-08-26,112056.0,118340.8,72515.55,80255.56,7267.634,9307.83,10991.26,14427.48,10230.16,13069.17,3584.681,4424.296,28382.19,28657.43
2020-08-27,110049.0,115096.1,75853.66,80618.45,7778.077,9540.268,11087.07,14468.01,10855.27,14053.0,3615.048,4294.039,28257.3,28624.09
2020-08-28,109450.2,118728.7,77658.17,80971.49,7547.794,10776.33,10334.55,14157.76,9679.023,12169.41,3393.699,4419.359,28338.65,28896.53
2020-08-31,110736.8,117914.0,73262.03,80540.39,11222.27,14318.88,10091.08,13869.98,10815.37,14145.55,3662.776,4609.534,28206.42,28495.88
2020-09-01,103538.6,114288.6,76245.76,81440.92,11037.95,13796.44,11239.41,15072.2,10137.39,14055.99,3810.383,4467.681,28249.95,28592.78
2020-09-02,111380.6,117885.2,75388.58,80383.16,12684.45,15911.92,12174.2,15336.69,10312.7,13311.51,4432.498,5198.343,28525.02,28655.25
2020-09-03,108985.4,117288.1,71850.99,79857.1,12017.92,15103.87,13093.53,17726.57,7113.404,8510.387,4422.67,5160.034,28248.08,28646.05
2020-09-04,108543.3,118619.2,76698.07,80702.69,11781.31,14595.39,11922.57,15330.07,10570.47,13810.21,4015.075,5086.723,27047.34,28519.74
2020-09-07,110726.4,118421.4,70000.91,80452.4,12585.56,14570.29,14517.38,16789.73,12083.61,14370.91,4744.053,5231.958,27116.72,28662.15
2020-09-08,108166.3,117279.6,73604.45,80916.32,13023.52,15013.2,12674.27,16172.63,11672.75,14446.76,4488.592,5256.514,28365.58,28714.55
2020-09-09,110817.0,117506.2,77132.93,81059.81,12117.83,14772.37,8986.026,12902.19,11938.0,15619.78,4476.747,5149.449,28250.79,28617.73
2020-09-10,112130.0,117844.5,78079.83,81215.14,12424.3,14625.87,11258.66,14823.72,12623.42,16266.12,4474.141,5159.264,28136.37,28668.89
2020-09-11,107435.6,116942.9,76562.1,80066.39,12428.11,15352.93,11963.32,15799.83,10580.61,13670.05,4592.51,5493.947,28110.92,28645.34
2020-09-14,113173.6,118770.1,67297.82,76571.89,12539.25,15311.26,11642.8,14913.11,11966.43,15052.43,3845.175,5139.154,28188.39,28651.13
2020-09-15,110157.6,117622.6,76507.94,81441.39,12854.36,14961.55,13040.05,15774.65,12016.05,15057.11,4301.149,5104.761,28192.94,28641.66
2020-09-16,109801.5,117540.1,76143.66,81087.88,11712.31,14423.65,11418.38,14676.77,11857.32,14988.84,4161.672,5122.631,28097.47,28696.27
2020-09-17,110488.0,118251.1,75543.74,81162.84,11543.78,13742.96,12862.51,15688.6,11653.85,14156.64,4300.2,5311.945,28262.11,28632.06
2020-09-18,108088.8,117511.5,65414.94,71877.52,11922.91,14872.33,11769.68,15704.89,11082.96,14937.81,4055.639,5300.515,28169.12,28757.23
2020-09-21,109231.9,117309.6,74533.41,80742.73,12771.99,15864.16,13529.75,15968.17,10818.18,13289.19,4068.71,5066.413,27576.78,28618.78
2020-09-22,109937.8,118229.4,74440.21,79892.93,12541.78,15851.68,12615.93,15491.0,10669.77,13782.17,4037.564,5161.236,28373.53,28575.89
2020-09-23,110814.3,117387.4,73615.44,81018.34,11394.02,13774.76,12122.81,15003.98,12643.87,15956.22,4432.915,5041.65,28135.93,28619.95
2020-09-24,110509.6,117560.5,75257.94,81109.29,12550.41,14687.82,12009.59,15635.38,12239.35,15178.58,4352.083,5205.473,28408.29,28611.57
2020-09-25,107360.5,118553.9,75854.36,81020.03,11412.31,13699.09,10900.59,13275.69,12073.78,14825.95,4484.02,5488.631,27876.56,28543.28
2020-09-28,110776.9,118705.2,77145.15,81069.63,10965.24,14849.19,12191.26,15630.89,11029.47,13970.64,4140.802,5162.792,27961.56,28638.19
2020-09-29,109960.9,117406.4,75830.05,81146.27,12556.65,15744.83,12672.94,16198.55,10595.34,13338.67,4603.268,5345.356,28116.34,28726.06
2020-09-30,109413.5,118478.1,74635.87,81368.15,13213.95,15778.22,12133.25,15974.81,11006.35,13537.91,3785.06,4595.595,26062.33,28316.87
2020-10-01,110824.7,117833.2,73036.3,80770.93,11788.32,15103.7,13676.19,17060.94,11060.78,13298.77,4675.643,5320.73,28396.12,28843.63
2020-10-02,106906.1,117213.3,76831.35,81586.41,12499.84,14736.61,13753.72,16035.95,11798.71,14583.4,4183.45,5068.218,27888.04,28691.93
2020-10-05,108901.8,117736.7,75219.03,79989.58,13016.83,15334.87,12774.1,15674.09,11200.23,14151.24,4171.743,5323.108,28441.05,28719.84
2020-10-06,109419.8,118067.8,72686.46,80307.34,12663.27,15640.1,13109.15,15911.39,11803.25,14602.09,4463.758,5186.797,27996.88,28696.19
2020-10-07,112309.0,118000.3,76172.16,81247.05,11776.48,14812.93,11098.67,14098.68,9971.374,11791.17,3805.782,4329.906,26621.9,27535.0
2020-10-08,103347.0,116851.2,77619.44,81152.23,12938.67,15887.5,11795.86,15079.04,11362.39,14517.56,4211.565,5222.442,28345.49,28688.86
2020-10-09,104630.8,118156.2,77438.97,81413.43,12660.68,15210.58,12943.24,15966.93,11473.0,14230.94,4357.504,5307.425,28135.37,28767.18
2020-10-12,112248.0,117143.0,73753.4,80601.73,13782.93,15569.0,13271.57,15885.55,11465.61,13736.97,4379.719,5078.567,28126.36,28632.96
2020-10-13,110883.2,117344.8,74861.83,80356.63,12262.6,14982.22,12191.21,14823.52,11044.55,15440.81,4464.302,5212.962,26819.75,29246.19
2020-10-14,112103.7,118332.7,73364.58,79491.75,12173.66,15083.65,12406.81,15656.27,12076.39,14571.47,3824.402,5187.213,28416.0,28626.16
2020-10-15,109918.1,116877.7,76474.5,80960.5,12315.14,14924.34,12251.99,15657.81,11665.52,14138.15,4383.525,5281.973,28440.22,28634.12
2020-10-16,109728.0,117681.8,75963.22,81211.01,13198.97,15505.65,12307.64,15735.31,11377.96,13731.78,4194.343,5097.981,28260.87,28641.88
2020-10-19,109494.4,117809.4,71831.56,80369.99,11239.46,14227.38,12081.51,15470.16,11767.16,14718.53,3702.563,5180.552,28362.69,28595.65
2020-10-20,108821.2,118118.0,75490.96,80725.73,12687.61,15762.99,12173.62,15756.04,10330.08,13919.75,3966.641,5063.896,28074.65,28541.8
2020-10-21,111920.1,118289.4,74804.96,81014.11,12261.5,14996.63,10477.12,14870.78,10738.75,13859.25,4575.668,5461.928,28382.01,28689.77
2020-10-22,110338.4,117623.8,75294.3,80677.41,12091.09,14238.1,13547.09,16609.63,11660.93,14058.21,4549.421,5223.898,28456.0,28767.05
2020-10-23,110526.4,117533.1,74088.64,79341.44,12336.31,16220.21,10880.94,14268.71,9488.09,12357.33,4253.768,6015.323,28253.41,28647.28
2020-10-26,110724.6,117801.9,72745.14,81637.07,12310.92,15011.44,11705.94,15112.62,11201.91,14074.45,4079.3,5170.505,28401.73,28575.98
2020-10-27,109570.2,115666.7,74494.04,81720.02,11827.95,14783.35,12051.07,15191.3,11693.95,14132.15,4125.158,5251.162,28283.32,28695.22
2020-10-28,106459.7,117346.0,76455.85,82781.05,12176.83,14856.5,11768.87,14998.46,11024.77,13507.37,4155.387,5260.921,28194.68,28721.47
2020-10-29,108492.3,117322.6,70749.55,77659.46,12085.75,14063.37,12722.0,15527.74,10898.18,13344.94,4007.233,4909.49,28153.56,28688.19
2020-10-30,101421.5,119270.4,73763.02,81615.79,10851.79,14331.43,7247.927,9248.317,9855.125,14707.65,3714.457,5095.749,27892.54,28588.43
2020-11-02,105434.4,119814.7,71574.63,80335.42,12412.23,15227.25,8666.743,12069.86,11746.39,16208.16,3968.191,5129.669,28442.16,28600.28
2020-11-03,104316.0,117682.0,74618.54,80648.01,12203.73,14865.05,12798.91,15531.73,12945.29,15361.1,4571.252,5228.768,27076.76,28428.95
2020-11-04,106392.9,117808.9,73251.07,80652.42,11803.91,14719.57,12581.08,16284.08,11062.09,14331.81,4330.894,5176.342,28019.14,28664.56
2020-11-05,107126.1,117717.5,74052.77,79991.14,11594.15,14025.25,11839.47,14987.94,11331.78,14064.46,4592.146,5348.076,27680.27,28261.94
2020-11-06,110692.6,118703.5,74940.17,80111.8,12247.06,14485.89,11968.63,15552.45,11663.33,14589.77,4239.581,5255.542,27786.36,28764.77
2020-11-09,109827.5,118431.6,76238.8,80999.4,13456.61,16324.12,12161.68,15238.14,10812.01,13126.26,4266.513,5064.984,28481.44,28764.21
2020-11-10,110630.4,117782.9,71531.88,80556.56,12929.61,15404.68,11859.4,14685.48,11884.6,14946.76,4266.839,5370.344,28092.55,28631.97
2020-11-11,110122.4,118393.6,74437.1,80280.13,12615.78,15085.62,12654.24,15489.43,11596.27,13455.74,4349.616,4998.713,25771.88,28110.95
2020-11-12,103970.7,117793.8,70461.88,80119.84,12011.83,14199.49,10743.3,13749.26,11042.31,13310.48,2987.696,3678.983,27797.53,28653.33
2020-11-13,106524.6,117789.6,75753.95,81194.94,12944.93,14894.03,13265.4,16048.8,11423.44,14440.89,4455.482,5225.322,27802.44,28511.82
2020-11-16,109748.6,117851.6,69073.0,81001.77,12434.27,14575.57,13951.96,16196.95,11827.69,14582.12,4352.443,5121.415,28253.93,28584.94
2020-11-17,109017.3,117728.2,69833.19,80425.22,13312.78,16040.83,12760.13,15703.87,11332.86,13916.21,4471.098,5230.591,27866.81,28603.35
2020-11-18,108792.3,117912.5,68974.25,80070.29,12712.22,16209.52,11835.13,15539.6,10288.63,13454.69,4495.961,5294.244,28231.88,28683.82
2020-11-19,107047.5,118734.7,67443.35,78095.0,12783.09,15210.72,11689.87,14906.37,12259.6,14891.53,4356.028,5213.327,27675.52,28748.38
2020-11-20,109653.6,118609.8,75837.8,80877.6,11753.38,14393.9,12263.48,15151.75,11420.76,15275.06,4338.4,5110.573,28264.52,28624.33
2020-11-23,107049.8,118176.1,73223.8,81437.08,12514.61,15131.66,11407.52,15423.2,11887.26,14247.44,4705.242,5411.554,28429.64,28734.54
2020-11-24,93138.54,112917.2,74329.72,80527.04,12734.62,14377.66,12527.86,15296.36,12158.45,14824.08,4529.356,5253.06,27022.03,27617.28
2020-11-25,104273.1,115726.3,76167.69,80936.99,13325.44,15471.26,12604.71,14977.35,12149.31,14780.23,4377.447,5177.464,28221.9,28749.82
2020-11-26,112807.5,118181.9,67909.28,76383.06,12458.64,14996.82,13641.7,16526.08,10857.15,13854.36,4074.714,5160.901,27513.72,28530.26
2020-11-27,108754.4,117042.6,75640.29,81054.54,11430.79,14499.77,12333.4,15727.49,11289.75,13933.95,3973.627,5081.362,27737.8,28713.68
2020-11-30,110032.6,118096.3,67160.57,79432.24,11760.58,14664.96,11395.28,15175.29,10500.23,13536.37,4165.152,5172.798,28485.29,28654.43
2020-12-01,109339.8,117380.4,73531.62,81311.49,12520.59,14623.16,11337.8,15172.17,11764.27,15120.72,4103.128,5017.687,27856.94,28661.12
2020-12-02,110989.7,118535.3,73958.62,80991.45,11654.95,14495.39,13233.21,16286.82,11240.86,15116.65,4299.945,5073.59,28413.55,28736.58
2020-12-03,108198.2,117816.4,51084.98,56783.73,12231.84,15179.78,11319.93,15370.32,10297.77,14000.77,4185.266,5269.804,28318.17,28832.5
2020-12-04,110631.1,118190.7,77098.42,81175.81,13074.71,15706.29,11919.56,15011.09,11333.87,13732.27,4155.596,4994.422,28300.43,28637.64
2020-12-07,109166.8,117584.2,72252.1,80588.2,12942.33,15430.1,10282.75,14043.53,10856.94,14412.76,3842.626,5215.511,27333.12,28668.41
2020-12-08,108651.4,118622.7,75967.79,81015.47,13478.28,15932.7,11861.45,14993.58,11859.53,14655.7,3917.81,5141.622,27238.19,28584.93
2020-12-09,110276.1,119638.5,72909.26,80860.56,11980.02,14506.14,11079.81,14953.52,10930.78,14914.06,4028.513,5159.782,28240.66,28600.61
2020-12-10,109938.1,116933.3,73516.97,80832.2,11652.87,15298.13,12743.3,17186.02,9749.893,12638.54,4171.947,5152.327,28248.0,28616.35
2020-12-11,110776.3,118628.2,74588.45,80946.6,11910.15,14948.03,12544.81,15995.96,11210.01,14289.65,3845.994,5133.195,28431.04,28585.92
2020-12-14,110269.4,117850.1,73775.67,81001.38,12108.85,15337.54,11830.83,15760.19,10045.45,13925.07,4245.381,5207.04,28200.11,28569.11
2020-12-15,111336.1,117507.9,68147.28,78223.89,12847.72,15559.56,11414.37,15077.84,9423.569,12355.4,3931.114,5157.829,26449.15,28580.14
2020-12-16,105976.6,118290.2,70503.19,81854.52,13455.78,16450.06,11277.19,15785.09,10129.66,13339.31,3544.293,5233.668,28095.63,28784.48
2020-12-17,93488.57,118436.7,42943.57,76109.31,11462.9,16220.22,7755.792,14734.19,9552.411,14601.39,3059.881,5335.274,22364.33,24643.21
2020-12-18,104937.4,117344.8,52288.72,80217.96,11598.64,15268.81,10696.99,15354.29,9984.402,13110.27,3544.761,5035.643,27897.28,28525.24
2020-12-21,110705.7,118273.7,72075.4,80753.9,12407.45,15815.12,11332.66,15037.13,11186.28,14050.3,4136.726,4971.321,28242.73,28574.93
2020-12-22,106909.4,116045.4,77390.65,81683.35,11675.81,14359.78,11368.92,14835.31,11557.11,14421.33,4447.849,5690.33,27537.24,28590.54
2020-12-23,110291.3,118071.3,73838.38,81210.81,12355.55,15827.97,11774.01,15121.25,10861.81,13249.96,4369.087,5281.354,26808.9,28622.96
2020-12-24,108862.8,117705.5,70186.54,80408.47,11889.28,14855.25,12037.5,14875.71,11498.83,14557.79,4386.19,5123.281,27896.68,28469.75
2020-12-25,112164.7,118326.5,68868.53,77935.56,12920.05,15496.65,13406.29,16161.53,11858.4,13721.66,3686.524,5310.767,28492.8,28933.86
2020-12-28,108517.1,118007.4,72357.14,80809.84,12811.41,15217.35,13738.45,16272.96,11588.24,14309.02,4405.463,5182.775,27275.59,27752.62
2020-12-29,110397.2,118934.7,78228.28,81565.18,12835.67,15417.76,12292.81,14795.61,11863.44,14566.14,4437.175,5441.97,27532.31,28967.1
2020-12-30,109200.1,118001.7,74734.64,80220.28,12505.2,14971.78,12575.29,15187.94,12212.28,15051.31,4400.232,5316.007,26958.06,28605.58
2020-12-31,111741.4,118023.9,75061.38,79938.89,13309.84,15243.67,12899.24,15998.77,11854.71,14491.8,4069.049,5145.011,27834.72,28759.97
2021-01-01,111904.4,119056.0,74465.75,81716.39,13485.56,15918.36,12332.64,16120.69,11392.69,13250.17,4394.659,5234.363,26384.56,28592.44
2021-01-04,112679.2,118301.5,76888.56,81635.08,12981.27,15803.56,12308.38,15144.19,11806.24,14483.8,4182.808,5301.1,27485.06,28601.92
2021-01-05,108701.8,117614.4,78398.56,81033.26,12261.85,14596.87,11844.37,14373.2,12183.9,14759.16,4190.098,5049.91,27603.72,27817.83
2021-01-06,91810.26,107862.0,74967.98,81074.61,11866.66,14830.87,13282.32,15936.01,11572.82,14438.25,4058.03,5076.593,28249.35,28512.44
2021-01-07,109682.3,118552.7,75617.45,81003.99,12317.24,14207.42,13011.37,15226.31,12508.54,15391.06,4443.424,5022.077,28552.55,28755.31
2021-01-08,109705.6,118147.0,77732.49,81494.4,12676.84,14624.53,11857.1,15323.93,12664.85,15337.99,3721.029,5005.88,28162.56,28472.38
2021-01-11,111316.9,118055.1,75180.59,81335.87,12605.58,14255.21,12819.23,15628.42,11713.59,14333.86,4217.275,5092.63,28125.31,28610.55
2021-01-12,108760.9,118665.6,74085.76,79912.9,13023.01,14516.86,13793.46,16227.31,12512.29,14516.34,4381.898,5281.726,28336.97,28762.55
2021-01-13,106170.4,118322.9,77714.05,81344.43,13024.72,15383.0,12341.06,15173.5,12519.29,15324.98,4665.82,5239.943,28187.8,28754.16
2021-01-14,101640.8,114203.9,76226.9,81642.19,12480.67,14893.76,12780.72,15885.18,11337.11,13781.17,4558.925,5283.852,28428.04,28699.45
2021-01-15,109378.0,118045.2,75535.68,81605.53,13339.91,16461.81,11026.17,14146.19,11854.15,14360.05,4556.972,5099.297,27377.79,28687.66
2021-01-18,113334.9,118086.3,77819.38,80909.85,13050.23,15579.9,13638.45,17016.26,11465.84,13290.37,4415.002,5251.533,28177.13,28762.55
2021-01-19,103706.1,116302.5,78284.38,81219.76,13960.56,15783.9,14002.85,16390.8,11276.64,13035.71,4594.871,5295.309,28509.61,28712.19
2021-01-20,110662.9,118223.7,77202.47,81413.2,12607.65,15069.47,13049.69,15786.11,11748.27,13849.64,4487.89,5135.913,28382.66,28727.04
2021-01-21,111851.6,117918.9,75716.83,81080.82,12579.94,14896.19,10577.25,14629.07,11725.18,14895.09,4278.072,5259.307,28437.27,28745.09
2021-01-22,111534.6,118178.2,77241.38,81134.06,13242.95,15375.45,12155.54,15144.47,12273.65,15002.5,4509.614,5154.41,28325.09,28706.67
2021-01-25,105005.4,115238.6,58594.02,71007.23,13265.69,15088.85,12919.9,16041.55,12578.75,14631.38,4681.857,5338.465,28404.0,28634.72
2021-01-26,109863.9,118588.5,75568.65,80923.17,12458.26,14793.35,11923.01,15411.58,11052.52,13906.26,4349.167,5123.568,28251.82,28601.18
2021-01-27,109107.7,118604.6,74809.13,81352.25,12508.47,15390.74,12404.41,16045.82,11788.0,14122.84,4302.198,5283.798,28290.27,28574.51
